id,intent_id,timestamp,source,entity,value,start,end,confidence
687,249,2019-02-11 11:54:32,gold standard,best_rating,6,38,39,-1.0
688,250,2019-02-11 11:54:32,gold standard,object_name,The Zenith Angle,5,21,-1.0
689,250,2019-02-11 11:54:32,gold standard,rating_value,one,22,25,-1.0
690,250,2019-02-11 11:54:32,gold standard,best_rating,6,33,34,-1.0
691,250,2019-02-11 11:54:32,gold standard,rating_unit,points,35,41,-1.0
692,251,2019-02-11 11:54:32,gold standard,rating_value,zero,5,9,-1.0
693,251,2019-02-11 11:54:32,gold standard,rating_unit,stars,10,15,-1.0
694,251,2019-02-11 11:54:32,gold standard,object_name,Rhialto the Marvellous,19,41,-1.0
695,252,2019-02-11 11:54:32,gold standard,object_select,current,9,16,-1.0
696,252,2019-02-11 11:54:32,gold standard,object_type,book,17,21,-1.0
697,252,2019-02-11 11:54:32,gold standard,rating_value,zero,24,28,-1.0
698,252,2019-02-11 11:54:32,gold standard,best_rating,6,32,33,-1.0
699,253,2019-02-11 11:54:32,gold standard,object_name,Personal Demons,5,20,-1.0
700,253,2019-02-11 11:54:32,gold standard,rating_value,0,21,22,-1.0
701,253,2019-02-11 11:54:32,gold standard,best_rating,6,30,31,-1.0
702,253,2019-02-11 11:54:32,gold standard,rating_unit,points,32,38,-1.0
703,254,2019-02-11 11:54:32,gold standard,object_select,current,9,16,-1.0
704,254,2019-02-11 11:54:32,gold standard,object_part_of_series_type,series,17,23,-1.0
705,254,2019-02-11 11:54:32,gold standard,rating_value,4,26,27,-1.0
706,255,2019-02-11 11:54:32,gold standard,rating_value,one,5,8,-1.0
707,255,2019-02-11 11:54:32,gold standard,best_rating,6,12,13,-1.0
708,255,2019-02-11 11:54:32,gold standard,rating_unit,points,14,20,-1.0
709,255,2019-02-11 11:54:32,gold standard,object_name,Who Will Cry When You Die,24,49,-1.0
710,256,2019-02-11 11:54:32,gold standard,rating_value,zero,5,9,-1.0
711,256,2019-02-11 11:54:32,gold standard,best_rating,6,17,18,-1.0
712,256,2019-02-11 11:54:32,gold standard,rating_unit,stars,19,24,-1.0
713,256,2019-02-11 11:54:32,gold standard,object_select,this,28,32,-1.0
714,256,2019-02-11 11:54:32,gold standard,object_type,album,33,38,-1.0
715,257,2019-02-11 11:54:32,gold standard,object_select,this,5,9,-1.0
716,257,2019-02-11 11:54:32,gold standard,object_type,novel,10,15,-1.0
717,257,2019-02-11 11:54:32,gold standard,rating_value,2,16,17,-1.0
718,257,2019-02-11 11:54:32,gold standard,rating_unit,stars,18,23,-1.0
719,258,2019-02-11 11:54:32,gold standard,object_name,The 8-Week Cholesterol Cure,5,32,-1.0
720,258,2019-02-11 11:54:32,gold standard,rating_value,three,33,38,-1.0
721,258,2019-02-11 11:54:32,gold standard,best_rating,6,46,47,-1.0
722,259,2019-02-11 11:54:32,gold standard,object_select,this,5,9,-1.0
723,259,2019-02-11 11:54:32,gold standard,object_type,novel,10,15,-1.0
724,259,2019-02-11 11:54:32,gold standard,rating_value,3,16,17,-1.0
725,259,2019-02-11 11:54:32,gold standard,best_rating,6,25,26,-1.0
726,259,2019-02-11 11:54:32,gold standard,rating_unit,points,27,33,-1.0
727,260,2019-02-11 11:54:32,gold standard,object_name,The Lives of John Lennon,5,29,-1.0
728,260,2019-02-11 11:54:32,gold standard,rating_value,five,30,34,-1.0
729,260,2019-02-11 11:54:32,gold standard,rating_unit,points,35,41,-1.0
730,261,2019-02-11 11:54:32,gold standard,object_name,The American Scene,5,23,-1.0
731,261,2019-02-11 11:54:32,gold standard,rating_value,2,24,25,-1.0
732,261,2019-02-11 11:54:32,gold standard,best_rating,6,29,30,-1.0
733,261,2019-02-11 11:54:32,gold standard,rating_unit,stars,31,36,-1.0
734,262,2019-02-11 11:54:32,gold standard,object_select,this,5,9,-1.0
735,262,2019-02-11 11:54:32,gold standard,object_type,textbook,10,18,-1.0
736,262,2019-02-11 11:54:32,gold standard,rating_value,one,21,24,-1.0
737,263,2019-02-11 11:54:32,gold standard,object_name,Summer of the Swans,5,24,-1.0
738,263,2019-02-11 11:54:32,gold standard,rating_value,1,25,26,-1.0
739,263,2019-02-11 11:54:32,gold standard,rating_unit,points,27,33,-1.0
740,264,2019-02-11 11:54:32,gold standard,object_select,current,9,16,-1.0
741,264,2019-02-11 11:54:32,gold standard,object_type,textbook,17,25,-1.0
742,264,2019-02-11 11:54:32,gold standard,rating_value,five,38,42,-1.0
743,265,2019-02-11 11:54:32,gold standard,rating_value,4,5,6,-1.0
744,265,2019-02-11 11:54:32,gold standard,rating_unit,points,7,13,-1.0
745,265,2019-02-11 11:54:32,gold standard,object_name,The Person and the Common Good,17,47,-1.0
746,266,2019-02-11 11:54:32,gold standard,rating_value,four,7,11,-1.0
747,266,2019-02-11 11:54:32,gold standard,object_name,A World Apart,22,35,-1.0
748,267,2019-02-11 11:54:32,gold standard,object_select,this,5,9,-1.0
749,267,2019-02-11 11:54:32,gold standard,object_part_of_series_type,chronicle,10,19,-1.0
750,267,2019-02-11 11:54:32,gold standard,rating_value,0,20,21,-1.0
751,267,2019-02-11 11:54:32,gold standard,rating_unit,points,22,28,-1.0
752,268,2019-02-11 11:54:32,gold standard,object_name,Wilco: Learning How to Die,5,31,-1.0
753,268,2019-02-11 11:54:32,gold standard,rating_value,four,44,48,-1.0
754,268,2019-02-11 11:54:32,gold standard,rating_unit,points,49,55,-1.0
755,269,2019-02-11 11:54:32,gold standard,object_select,this,5,9,-1.0
756,269,2019-02-11 11:54:32,gold standard,object_part_of_series_type,saga,10,14,-1.0
757,269,2019-02-11 11:54:32,gold standard,rating_value,two,15,18,-1.0
758,269,2019-02-11 11:54:32,gold standard,best_rating,6,26,27,-1.0
759,270,2019-02-11 11:54:32,gold standard,object_name,The Gift: Imagination and the Erotic Life of Property,5,58,-1.0
760,270,2019-02-11 11:54:32,gold standard,rating_value,five,59,63,-1.0
761,270,2019-02-11 11:54:32,gold standard,rating_unit,stars,64,69,-1.0
762,271,2019-02-11 11:54:32,gold standard,object_name,Neverwhere,5,15,-1.0
763,271,2019-02-11 11:54:32,gold standard,rating_value,four,16,20,-1.0
764,271,2019-02-11 11:54:32,gold standard,best_rating,6,28,29,-1.0
765,272,2019-02-11 11:54:32,gold standard,object_name,In the Company of Cheerful Ladies,5,38,-1.0
766,272,2019-02-11 11:54:32,gold standard,rating_value,zero,41,45,-1.0
767,272,2019-02-11 11:54:32,gold standard,best_rating,6,53,54,-1.0
768,273,2019-02-11 11:54:32,gold standard,rating_value,one,5,8,-1.0
769,273,2019-02-11 11:54:32,gold standard,object_select,current,22,29,-1.0
770,273,2019-02-11 11:54:32,gold standard,object_type,book,30,34,-1.0
771,274,2019-02-11 11:54:32,gold standard,object_select,this,5,9,-1.0
772,274,2019-02-11 11:54:32,gold standard,object_part_of_series_type,chronicle,10,19,-1.0
773,274,2019-02-11 11:54:32,gold standard,rating_value,2,22,23,-1.0
774,275,2019-02-11 11:54:32,gold standard,object_select,this,5,9,-1.0
775,275,2019-02-11 11:54:32,gold standard,object_type,essay,10,15,-1.0
776,275,2019-02-11 11:54:32,gold standard,rating_value,1,18,19,-1.0
777,276,2019-02-11 11:54:32,gold standard,best_rating,6,7,8,-1.0
778,276,2019-02-11 11:54:32,gold standard,object_name,Rivers of Babylon,15,32,-1.0
779,276,2019-02-11 11:54:32,gold standard,rating_value,1,35,36,-1.0
780,277,2019-02-11 11:54:32,gold standard,rating_value,5,5,6,-1.0
781,277,2019-02-11 11:54:32,gold standard,best_rating,6,10,11,-1.0
782,277,2019-02-11 11:54:32,gold standard,rating_unit,stars,12,17,-1.0
783,277,2019-02-11 11:54:32,gold standard,object_name,Expressive Processing,21,42,-1.0
784,278,2019-02-11 11:54:32,gold standard,object_name,The Ghost House,5,20,-1.0
785,278,2019-02-11 11:54:32,gold standard,object_part_of_series_type,series,21,27,-1.0
786,278,2019-02-11 11:54:32,gold standard,rating_value,one,30,33,-1.0
787,279,2019-02-11 11:54:32,gold standard,object_name,Know Ye Not Agincourt,5,26,-1.0
788,279,2019-02-11 11:54:32,gold standard,rating_value,2,28,29,-1.0
789,279,2019-02-11 11:54:32,gold standard,best_rating,6,37,38,-1.0
790,279,2019-02-11 11:54:32,gold standard,rating_unit,stars,39,44,-1.0
791,280,2019-02-11 11:54:32,gold standard,object_name,Theft: A Love Story,13,32,-1.0
792,280,2019-02-11 11:54:32,gold standard,rating_value,four,33,37,-1.0
793,280,2019-02-11 11:54:32,gold standard,best_rating,6,45,46,-1.0
794,280,2019-02-11 11:54:32,gold standard,rating_unit,stars,47,52,-1.0
795,281,2019-02-11 11:54:32,gold standard,object_name,The Further Adventures of The Joker,5,40,-1.0
796,281,2019-02-11 11:54:32,gold standard,rating_value,four,41,45,-1.0
797,281,2019-02-11 11:54:32,gold standard,rating_unit,stars,46,51,-1.0
798,282,2019-02-11 11:54:32,gold standard,rating_value,0,5,6,-1.0
799,282,2019-02-11 11:54:32,gold standard,object_name,In the Heart of the Country,17,44,-1.0
800,283,2019-02-11 11:54:32,gold standard,rating_value,1,5,6,-1.0
801,283,2019-02-11 11:54:32,gold standard,best_rating,6,14,15,-1.0
802,283,2019-02-11 11:54:32,gold standard,object_select,current,30,37,-1.0
803,283,2019-02-11 11:54:32,gold standard,object_type,textbook,38,46,-1.0
804,284,2019-02-11 11:54:32,gold standard,object_select,current,9,16,-1.0
805,284,2019-02-11 11:54:32,gold standard,object_part_of_series_type,chronicle,17,26,-1.0
806,284,2019-02-11 11:54:32,gold standard,rating_value,five,27,31,-1.0
807,284,2019-02-11 11:54:32,gold standard,best_rating,6,35,36,-1.0
808,284,2019-02-11 11:54:32,gold standard,rating_unit,points,37,43,-1.0
809,285,2019-02-11 11:54:32,gold standard,object_name,Cotton Comes to Harlem,5,27,-1.0
810,285,2019-02-11 11:54:32,gold standard,rating_value,2,30,31,-1.0
811,286,2019-02-11 11:54:32,gold standard,object_select,this,5,9,-1.0
812,286,2019-02-11 11:54:32,gold standard,object_type,album,10,15,-1.0
813,286,2019-02-11 11:54:32,gold standard,rating_value,one,16,19,-1.0
814,286,2019-02-11 11:54:32,gold standard,rating_unit,stars,20,25,-1.0
815,287,2019-02-11 11:54:32,gold standard,object_name,The Adventures of Augie March,5,34,-1.0
816,287,2019-02-11 11:54:32,gold standard,rating_value,one,35,38,-1.0
817,287,2019-02-11 11:54:32,gold standard,rating_unit,points,39,45,-1.0
818,288,2019-02-11 11:54:32,gold standard,object_name,Soul Music,5,15,-1.0
819,288,2019-02-11 11:54:32,gold standard,rating_value,0,18,19,-1.0
820,289,2019-02-11 11:54:32,gold standard,object_name,Hindu Temples: What Happened to Them,5,41,-1.0
821,289,2019-02-11 11:54:32,gold standard,rating_value,5,44,45,-1.0
822,289,2019-02-11 11:54:32,gold standard,best_rating,6,53,54,-1.0
823,289,2019-02-11 11:54:32,gold standard,rating_unit,stars,55,60,-1.0
824,290,2019-02-11 11:54:32,gold standard,object_select,this,5,9,-1.0
825,290,2019-02-11 11:54:32,gold standard,object_type,novel,10,15,-1.0
826,290,2019-02-11 11:54:32,gold standard,rating_value,1,18,19,-1.0
827,291,2019-02-11 11:54:32,gold standard,object_select,current,9,16,-1.0
828,291,2019-02-11 11:54:32,gold standard,object_type,textbook,17,25,-1.0
829,291,2019-02-11 11:54:32,gold standard,rating_value,1,26,27,-1.0
830,291,2019-02-11 11:54:32,gold standard,best_rating,6,35,36,-1.0
831,292,2019-02-11 11:54:32,gold standard,object_select,this,5,9,-1.0
832,292,2019-02-11 11:54:32,gold standard,object_type,textbook,10,18,-1.0
833,292,2019-02-11 11:54:32,gold standard,rating_value,0,19,20,-1.0
834,292,2019-02-11 11:54:32,gold standard,best_rating,6,28,29,-1.0
835,292,2019-02-11 11:54:32,gold standard,rating_unit,stars,30,35,-1.0
836,293,2019-02-11 11:54:32,gold standard,object_name,The Crystal Snare,5,22,-1.0
837,293,2019-02-11 11:54:32,gold standard,rating_value,5,23,24,-1.0
838,293,2019-02-11 11:54:32,gold standard,rating_unit,stars,25,30,-1.0
839,294,2019-02-11 11:54:32,gold standard,object_select,this,5,9,-1.0
840,294,2019-02-11 11:54:32,gold standard,object_part_of_series_type,saga,10,14,-1.0
841,294,2019-02-11 11:54:32,gold standard,rating_value,two,15,18,-1.0
842,294,2019-02-11 11:54:32,gold standard,best_rating,6,26,27,-1.0
843,295,2019-02-11 11:54:32,gold standard,object_name,Wilco: Learning How to Die,5,31,-1.0
844,295,2019-02-11 11:54:32,gold standard,rating_value,four,44,48,-1.0
845,295,2019-02-11 11:54:32,gold standard,rating_unit,points,49,55,-1.0
846,296,2019-02-11 11:54:32,gold standard,object_select,this,5,9,-1.0
847,296,2019-02-11 11:54:32,gold standard,object_type,book,10,14,-1.0
848,296,2019-02-11 11:54:32,gold standard,rating_value,3,15,16,-1.0
849,296,2019-02-11 11:54:32,gold standard,rating_unit,stars,17,22,-1.0
850,296,2019-02-11 11:54:32,gold standard,best_rating,6,30,31,-1.0
851,297,2019-02-11 11:54:32,gold standard,object_name,Three Junes,9,20,-1.0
852,297,2019-02-11 11:54:32,gold standard,rating_value,one,21,24,-1.0
853,297,2019-02-11 11:54:32,gold standard,best_rating,6,32,33,-1.0
854,298,2019-02-11 11:54:32,gold standard,rating_value,four,5,9,-1.0
855,298,2019-02-11 11:54:32,gold standard,rating_unit,stars,10,15,-1.0
856,298,2019-02-11 11:54:32,gold standard,object_name,The Broken Window,19,36,-1.0
857,299,2019-02-11 11:54:32,gold standard,object_select,current,9,16,-1.0
858,299,2019-02-11 11:54:32,gold standard,object_part_of_series_type,series,17,23,-1.0
859,299,2019-02-11 11:54:32,gold standard,rating_value,4,24,25,-1.0
860,299,2019-02-11 11:54:32,gold standard,rating_unit,points,26,32,-1.0
861,300,2019-02-11 11:54:32,gold standard,spatial_relation,faraway,25,32,-1.0
862,300,2019-02-11 11:54:32,gold standard,current_location,here,38,42,-1.0
863,301,2019-02-11 11:54:32,gold standard,condition_description,fog,14,17,-1.0
864,301,2019-02-11 11:54:32,gold standard,geographic_poi,Tahquamenon Falls State Park,21,49,-1.0
865,302,2019-02-11 11:54:32,gold standard,city,Gibsland,33,41,-1.0
866,303,2019-02-11 11:54:32,gold standard,condition_description,storm,11,16,-1.0
867,303,2019-02-11 11:54:32,gold standard,timeRange,now,17,20,-1.0
868,303,2019-02-11 11:54:32,gold standard,state,NC,24,26,-1.0
869,304,2019-02-11 11:54:32,gold standard,geographic_poi,Monument of Lihula,28,46,-1.0
870,304,2019-02-11 11:54:32,gold standard,timeRange,december the 5th,50,66,-1.0
871,305,2019-02-11 11:54:32,gold standard,timeRange,next year,8,17,-1.0
872,305,2019-02-11 11:54:32,gold standard,country,Dominica,21,29,-1.0
873,306,2019-02-11 11:54:32,gold standard,condition_temperature,hot,16,19,-1.0
874,306,2019-02-11 11:54:32,gold standard,current_location,here,20,24,-1.0
875,307,2019-02-11 11:54:32,gold standard,timeRange,in 1 day,25,33,-1.0
876,307,2019-02-11 11:54:32,gold standard,country,Kuwait,37,43,-1.0
877,308,2019-02-11 11:54:32,gold standard,country,Ukraine,32,39,-1.0
878,308,2019-02-11 11:54:32,gold standard,timeRange,one minute from now,40,59,-1.0
879,309,2019-02-11 11:54:32,gold standard,condition_description,humidity,0,8,-1.0
880,309,2019-02-11 11:54:32,gold standard,city,Olvey,12,17,-1.0
881,309,2019-02-11 11:54:32,gold standard,state,New Hampshire,18,31,-1.0
882,310,2019-02-11 11:54:32,gold standard,state,UT,34,36,-1.0
883,311,2019-02-11 11:54:32,gold standard,condition_description,humidity,0,8,-1.0
884,311,2019-02-11 11:54:32,gold standard,spatial_relation,not far,9,16,-1.0
885,311,2019-02-11 11:54:32,gold standard,city,Colorado City,22,35,-1.0
886,311,2019-02-11 11:54:32,gold standard,timeRange,November the 7th 2024,39,61,-1.0
887,312,2019-02-11 11:54:32,gold standard,state,Wyoming,25,32,-1.0
888,312,2019-02-11 11:54:32,gold standard,city,Stanardsville,36,49,-1.0
889,312,2019-02-11 11:54:32,gold standard,condition_description,storm,61,66,-1.0
890,313,2019-02-11 11:54:32,gold standard,state,North Carolina,28,42,-1.0
891,314,2019-02-11 11:54:32,gold standard,timeRange,11 weeks from now,30,47,-1.0
892,314,2019-02-11 11:54:32,gold standard,spatial_relation,nearby,48,54,-1.0
893,314,2019-02-11 11:54:32,gold standard,state,Wisconsin,68,77,-1.0
894,315,2019-02-11 11:54:32,gold standard,condition_description,rainy,11,16,-1.0
895,315,2019-02-11 11:54:32,gold standard,timeRange,Sunrise,20,27,-1.0
896,315,2019-02-11 11:54:32,gold standard,city,Ramey,31,36,-1.0
897,315,2019-02-11 11:54:32,gold standard,country,Saudi Arabia,37,49,-1.0
898,316,2019-02-11 11:54:32,gold standard,state,Nebraska,23,31,-1.0
899,317,2019-02-11 11:54:32,gold standard,condition_temperature,warmer,11,17,-1.0
900,317,2019-02-11 11:54:32,gold standard,country,North Korea,21,32,-1.0
901,317,2019-02-11 11:54:32,gold standard,timeRange,nineteen o'clock,36,52,-1.0
902,318,2019-02-11 11:54:32,gold standard,timeRange,ten Pm,40,46,-1.0
903,318,2019-02-11 11:54:32,gold standard,spatial_relation,faraway,47,54,-1.0
904,318,2019-02-11 11:54:32,gold standard,current_location,here,60,64,-1.0
905,318,2019-02-11 11:54:32,gold standard,geographic_poi,Park Narodowy Brimstone Hill Fortress,68,105,-1.0
906,319,2019-02-11 11:54:32,gold standard,condition_description,stormy,11,17,-1.0
907,319,2019-02-11 11:54:32,gold standard,geographic_poi,Ouachita National Forest,25,49,-1.0
908,320,2019-02-11 11:54:32,gold standard,condition_description,snowy,22,27,-1.0
909,320,2019-02-11 11:54:32,gold standard,timeRange,8 hours from now,28,44,-1.0
910,320,2019-02-11 11:54:32,gold standard,city,Mount Airy,48,58,-1.0
911,320,2019-02-11 11:54:32,gold standard,state,VI,60,62,-1.0
912,321,2019-02-11 11:54:32,gold standard,timeRange,nineteen hours from now,25,48,-1.0
913,321,2019-02-11 11:54:32,gold standard,spatial_relation,neighboring,49,60,-1.0
914,321,2019-02-11 11:54:32,gold standard,country,Saint Kitts and Nevis,61,82,-1.0
915,322,2019-02-11 11:54:32,gold standard,condition_description,hail,14,18,-1.0
916,322,2019-02-11 11:54:32,gold standard,timeRange,11/12/2036,22,32,-1.0
917,322,2019-02-11 11:54:32,gold standard,country,Singapore,36,45,-1.0
918,323,2019-02-11 11:54:32,gold standard,condition_temperature,colder,11,17,-1.0
919,323,2019-02-11 11:54:32,gold standard,current_location,here,18,22,-1.0
920,323,2019-02-11 11:54:32,gold standard,timeRange,in 48 and a half weeks,23,45,-1.0
921,324,2019-02-11 11:54:32,gold standard,city,Knobel,34,40,-1.0
922,325,2019-02-11 11:54:32,gold standard,city,Dane,28,32,-1.0
923,325,2019-02-11 11:54:32,gold standard,timeRange,sep. the fifth 2030,36,56,-1.0
924,326,2019-02-11 11:54:32,gold standard,state,Ohio,28,32,-1.0
925,327,2019-02-11 11:54:32,gold standard,timeRange,Jan. the 3rd,31,43,-1.0
926,327,2019-02-11 11:54:32,gold standard,country,Mexico,47,53,-1.0
927,327,2019-02-11 11:54:32,gold standard,city,Port Vue,67,75,-1.0
928,328,2019-02-11 11:54:32,gold standard,geographic_poi,Ōtone Prefectural Natural Park,25,55,-1.0
929,328,2019-02-11 11:54:32,gold standard,timeRange,in 1 hour,56,65,-1.0
930,328,2019-02-11 11:54:32,gold standard,spatial_relation,within the same area,70,90,-1.0
931,329,2019-02-11 11:54:32,gold standard,timeRange,one pm,40,46,-1.0
932,329,2019-02-11 11:54:32,gold standard,spatial_relation,near,46,50,-1.0
933,329,2019-02-11 11:54:32,gold standard,country,Vatican,51,58,-1.0
934,330,2019-02-11 11:54:32,gold standard,condition_temperature,chilly,11,17,-1.0
935,330,2019-02-11 11:54:32,gold standard,city,Weldona,21,28,-1.0
936,331,2019-02-11 11:54:32,gold standard,condition_temperature,colder,11,17,-1.0
937,331,2019-02-11 11:54:32,gold standard,geographic_poi,Virgin Islands National Park,21,49,-1.0
938,332,2019-02-11 11:54:32,gold standard,condition_temperature,hot,11,14,-1.0
939,332,2019-02-11 11:54:32,gold standard,timeRange,13:19,18,23,-1.0
940,332,2019-02-11 11:54:32,gold standard,city,De Funiak Springs,27,44,-1.0
941,332,2019-02-11 11:54:32,gold standard,country,Serbia and Montenegro,45,66,-1.0
942,333,2019-02-11 11:54:32,gold standard,state,Virginia,40,48,-1.0
943,333,2019-02-11 11:54:32,gold standard,timeRange,st. patrick's day,52,69,-1.0
944,334,2019-02-11 11:54:32,gold standard,city,Kaneville,11,20,-1.0
945,334,2019-02-11 11:54:32,gold standard,state,Maryland,21,29,-1.0
946,335,2019-02-11 11:54:32,gold standard,timeRange,sunrise,8,15,-1.0
947,335,2019-02-11 11:54:32,gold standard,state,AR,20,22,-1.0
948,336,2019-02-11 11:54:32,gold standard,spatial_relation,not far,25,32,-1.0
949,336,2019-02-11 11:54:32,gold standard,current_location,here,38,42,-1.0
950,336,2019-02-11 11:54:32,gold standard,timeRange,October the nineteenth 2026,46,74,-1.0
951,337,2019-02-11 11:54:32,gold standard,city,Waurika,25,32,-1.0
952,337,2019-02-11 11:54:32,gold standard,country,Samoa,36,41,-1.0
953,338,2019-02-11 11:54:32,gold standard,current_location,here,29,33,-1.0
954,339,2019-02-11 11:54:32,gold standard,spatial_relation,nearby,29,35,-1.0
955,339,2019-02-11 11:54:32,gold standard,city,Nicodemus,36,45,-1.0
956,340,2019-02-11 11:54:32,gold standard,timeRange,nov.,28,32,-1.0
957,340,2019-02-11 11:54:32,gold standard,city,Brookneal,36,45,-1.0
958,341,2019-02-11 11:54:32,gold standard,condition_temperature,colder,11,17,-1.0
959,341,2019-02-11 11:54:32,gold standard,timeRange,four months from now,18,38,-1.0
960,341,2019-02-11 11:54:32,gold standard,city,Suwanee,42,49,-1.0
961,341,2019-02-11 11:54:32,gold standard,state,AK,50,52,-1.0
962,342,2019-02-11 11:54:32,gold standard,country,Burundi,33,40,-1.0
963,343,2019-02-11 11:54:32,gold standard,city,Benton City,22,33,-1.0
964,344,2019-02-11 11:54:32,gold standard,state,KY,28,30,-1.0
965,344,2019-02-11 11:54:32,gold standard,timeRange,Oct. 16 2036,34,47,-1.0
966,345,2019-02-11 11:54:32,gold standard,condition_description,sun,9,12,-1.0
967,345,2019-02-11 11:54:32,gold standard,timeRange,in 1 minute,20,31,-1.0
968,345,2019-02-11 11:54:32,gold standard,city,Searcy,35,41,-1.0
969,345,2019-02-11 11:54:32,gold standard,country,Uganda,43,49,-1.0
970,346,2019-02-11 11:54:32,gold standard,current_location,here,20,24,-1.0
971,347,2019-02-11 11:54:32,gold standard,timeRange,one second from now,25,44,-1.0
972,347,2019-02-11 11:54:32,gold standard,country,Chad,48,52,-1.0
973,348,2019-02-11 11:54:32,gold standard,state,MS,36,38,-1.0
974,348,2019-02-11 11:54:32,gold standard,timeRange,now,39,42,-1.0
975,349,2019-02-11 11:54:32,gold standard,state,LA,25,27,-1.0
976,349,2019-02-11 11:54:32,gold standard,condition_temperature,freezing,32,40,-1.0
977,350,2019-02-11 11:54:32,gold standard,condition_temperature,cold,4,8,-1.0
978,350,2019-02-11 11:54:32,gold standard,current_location,here,20,24,-1.0
979,350,2019-02-11 11:54:32,gold standard,timeRange,in 1 second,25,36,-1.0
980,351,2019-02-11 11:54:32,gold standard,condition_temperature,hotter,25,31,-1.0
981,351,2019-02-11 11:54:32,gold standard,geographic_poi,Southford Falls State Park,43,69,-1.0
982,352,2019-02-11 11:54:32,gold standard,condition_description,overcast,12,20,-1.0
983,352,2019-02-11 11:54:32,gold standard,current_location,current position,38,54,-1.0
984,352,2019-02-11 11:54:32,gold standard,timeRange,jul. 19 2030,67,80,-1.0
985,353,2019-02-11 11:54:32,gold standard,country,Morocco,25,32,-1.0
986,353,2019-02-11 11:54:32,gold standard,city,Lake Ozark,37,47,-1.0
987,353,2019-02-11 11:54:32,gold standard,timeRange,December seventeenth 2022,51,77,-1.0
988,354,2019-02-11 11:54:32,gold standard,condition_description,humidity,14,22,-1.0
989,354,2019-02-11 11:54:32,gold standard,current_location,current spot,33,45,-1.0
990,354,2019-02-11 11:54:32,gold standard,timeRange,15:19:29,49,57,-1.0
991,355,2019-02-11 11:54:32,gold standard,city,Nicodemus,24,33,-1.0
992,355,2019-02-11 11:54:32,gold standard,spatial_relation,nearby,38,44,-1.0
993,356,2019-02-11 11:54:32,gold standard,city,Benton,40,46,-1.0
994,356,2019-02-11 11:54:32,gold standard,state,Colorado,47,55,-1.0
995,356,2019-02-11 11:54:32,gold standard,timeRange,in 2 and a half months,56,78,-1.0
996,357,2019-02-11 11:54:32,gold standard,geographic_poi,Bothe-Napa Valley State Park,32,60,-1.0
997,357,2019-02-11 11:54:32,gold standard,spatial_relation,close by,61,69,-1.0
998,357,2019-02-11 11:54:32,gold standard,timeRange,february 20,70,81,-1.0
999,358,2019-02-11 11:54:32,gold standard,timeRange,nov. 17,38,45,-1.0
1000,358,2019-02-11 11:54:32,gold standard,city,Franklinville,50,63,-1.0
1001,359,2019-02-11 11:54:32,gold standard,timeRange,sep. 26,24,31,-1.0
1002,359,2019-02-11 11:54:32,gold standard,city,Emerado,35,42,-1.0
1003,359,2019-02-11 11:54:32,gold standard,country,Saint Pierre and Miquelon,43,68,-1.0
1004,360,2019-02-11 11:54:32,gold standard,condition_description,blizzard,16,24,-1.0
1005,360,2019-02-11 11:54:32,gold standard,timeRange,next winter,25,36,-1.0
1006,360,2019-02-11 11:54:32,gold standard,city,Visalia,40,47,-1.0
1007,360,2019-02-11 11:54:32,gold standard,state,Idaho,49,54,-1.0
1008,361,2019-02-11 11:54:32,gold standard,condition_temperature,warmer,11,17,-1.0
1009,361,2019-02-11 11:54:32,gold standard,state,District Of Columbia,25,45,-1.0
1010,361,2019-02-11 11:54:32,gold standard,timeRange,may 25 2033,49,61,-1.0
1011,362,2019-02-11 11:54:32,gold standard,current_location,here,25,29,-1.0
1012,362,2019-02-11 11:54:32,gold standard,timeRange,dec. 7th,33,41,-1.0
1013,363,2019-02-11 11:54:32,gold standard,condition_temperature,colder,25,31,-1.0
1014,363,2019-02-11 11:54:32,gold standard,timeRange,Law Day,51,58,-1.0
1015,363,2019-02-11 11:54:32,gold standard,current_location,here,59,63,-1.0
1016,364,2019-02-11 11:54:32,gold standard,city,Tyonek,27,33,-1.0
1017,364,2019-02-11 11:54:32,gold standard,state,New Jersey,35,45,-1.0
1018,365,2019-02-11 11:54:32,gold standard,current_location,here,25,29,-1.0
1019,365,2019-02-11 11:54:32,gold standard,condition_description,blizzard,34,42,-1.0
1020,365,2019-02-11 11:54:32,gold standard,timeRange,five pm,57,64,-1.0
1021,366,2019-02-11 11:54:32,gold standard,condition_description,storm,16,21,-1.0
1022,366,2019-02-11 11:54:32,gold standard,city,Gibsonia,25,33,-1.0
1023,366,2019-02-11 11:54:32,gold standard,timeRange,8 p.m,37,42,-1.0
1024,367,2019-02-11 11:54:32,gold standard,condition_temperature,cold,12,16,-1.0
1025,367,2019-02-11 11:54:32,gold standard,current_location,current position,34,50,-1.0
1026,367,2019-02-11 11:54:32,gold standard,timeRange,tomorrow,55,63,-1.0
1027,368,2019-02-11 11:54:32,gold standard,city,Hialeah Gardens,28,43,-1.0
1028,368,2019-02-11 11:54:32,gold standard,timeRange,October the 24th,47,63,-1.0
1029,369,2019-02-11 11:54:32,gold standard,condition_temperature,freezing,11,19,-1.0
1030,369,2019-02-11 11:54:32,gold standard,timeRange,today,20,25,-1.0
1031,369,2019-02-11 11:54:32,gold standard,geographic_poi,Delaware and Lehigh National Heritage Corridor,29,75,-1.0
1032,370,2019-02-11 11:54:32,gold standard,city,Admire,24,30,-1.0
